DATA;HORA;PREC;P_EST;TBS;TBU;ES_TS;ES_TU;E;URA;DELTA_E;TPO;UA;US;R;Q
17/07/2020;18;0;939.8;22;19;26.438;21.973;19.54293665;73.92;6.895;15.47598199;14.34915281;19.41172104;0.0132;0.013
18/07/2020;0;0;940.3;17.5;16.6;19.999;18.891;18.16176564;90.813;1.837;14.50065695;13.54161252;14.91149661;0.0123;0.0121
18/07/2020;12;0;942.4;17.5;16;19.999;18.182;16.96716414;84.84;3.032;13.59528153;12.65090448;14.91149661;0.0114;0.0113
18/07/2020;18;0;939.6;26;19;33.612;21.973;16.30293665;48.503;17.309;13.06387914;11.81008722;24.34929371;0.011;0.0109
19/07/2020;0;0;940.2;19.1;17;22.11;19.377;17.67550102;79.942;4.435;14.13952367;13.10685902;16.39544738;0.0119;0.0118
19/07/2020;12;0;941.5;16.4;15.1;18.652;17.163;16.10993588;86.371;2.542;12.90540816;12.0574019;13.95993994;0.0108;0.0107
19/07/2020;18;0;939.1;25.3;18.6;32.246;21.431;16.00357613;49.629;16.243;12.81726388;11.62043108;23.41456538;0.0108;0.0107
20/07/2020;0;0;939.4;17.9;16;20.51;18.182;16.64316414;81.148;3.866;13.33872163;12.39226316;15.27115036;0.0112;0.0111
20/07/2020;12;0;941.2;15.6;14.4;17.723;16.405;15.43319017;87.081;2.29;12.33433665;11.58291404;13.30131584;0.0104;0.0103
20/07/2020;18;0;940.2;23.6;16.8;29.129;19.132;13.62428303;46.773;15.504;10.67542423;9.949493274;21.27194419;0.0091;0.0091
21/07/2020;0;0;939.4;17.3;14.3;19.748;16.299;13.86937263;70.232;5.879;10.91267463;10.34828147;14.73443146;0.0093;0.0092
21/07/2020;12;0;941.4;15.6;13.4;17.723;15.374;13.59163519;76.69;4.131;10.64349894;10.20079065;13.30131584;0.0091;0.009
21/07/2020;18;0;937.4;24.8;17;31.301;19.377;13.05850102;41.72;18.242;10.11102532;9.497888923;22.76594024;0.0088;0.0087
22/07/2020;0;0;938.4;17.5;14.4;19.999;16.405;13.89419017;69.474;6.105;10.93646421;10.35966124;14.91149661;0.0093;0.0093
22/07/2020;12;0;939.2;15.4;13.6;17.497;15.575;14.11726688;80.684;3.38;11.14841292;10.60263525;13.140925;0.0095;0.0094
22/07/2020;18;0;937.8;26;17.2;33.612;19.623;12.49544517;37.175;21.117;9.524526878;9.051884363;24.34929371;0.0084;0.0083
23/07/2020;0;0;938.8;18.2;15.4;20.9;17.497;15.22896569;72.866;5.671;12.15707508;11.32758918;15.54578601;0.0103;0.0102
23/07/2020;12;0;940.3;15.8;13.6;17.951;15.575;13.79326688;76.838;4.158;10.83945492;10.34495016;13.4633979;0.0093;0.0092
23/07/2020;18;0;937.4;25.2;16.2;32.055;18.416;11.12573128;34.708;20.93;7.979561041;8.081265579;23.28358455;0.0075;0.0074
24/07/2020;0;0;938.2;18.3;13.9;21.032;15.882;12.31806577;58.57;8.713;9.33427654;9.159262086;15.63827432;0.0083;0.0082
24/07/2020;12;0;937.1;15.2;13;17.274;14.977;13.19523311;76.389;4.078;10.2496327;9.917028076;12.98221068;0.0089;0.0088
24/07/2020;18;0;934.4;25.2;16;32.055;18.182;10.73016414;33.474;21.325;7.497832804;7.79394216;23.28358455;0.0072;0.0072
25/07/2020;0;0;935.2;19.3;15.1;22.388;17.163;13.76093588;61.467;8.627;10.80822761;10.19712183;16.58961188;0.0093;0.0092
25/07/2020;12;6.6;944.8;5.2;4.6;8.846;8.482;7.996423393;90.401;0.849;3.5847805;6.225827847;6.886920938;0.0053;0.0053
25/07/2020;18;0;944.6;10.9;6.8;13.04;9.882;6.56065744;50.313;6.479;0.951320942;5.005418815;9.948636494;0.0044;0.0043
26/07/2020;0;0;945.1;6.3;4.5;9.547;8.423;6.965201541;72.957;2.582;1.747541954;5.401584869;7.403755397;0.0046;0.0046
26/07/2020;12;0;944.7;5.2;4.2;8.846;8.248;7.437718143;84.084;1.408;2.620966684;5.790833033;6.886920938;0.0049;0.0049
26/07/2020;18;0;940.8;15.7;12.5;17.837;14.494;11.9023675;66.73;5.934;8.877459785;8.929867686;13.38214455;0.008;0.0079
27/07/2020;0;0;940.4;12.5;11.5;14.494;13.569;12.75947407;88.031;1.735;9.802769957;9.680217457;10.99642732;0.0086;0.0085
27/07/2020;12;0;938.8;14.8;13;16.835;14.977;13.51923311;80.307;3.315;10.57242478;10.17465563;12.66975331;0.0091;0.009
27/07/2020;18;0;936.6;19;17.2;21.973;19.623;18.16544517;82.672;3.807;14.5033526;13.47477885;16.29910301;0.0123;0.0122
28/07/2020;0;0;937.2;17;15.9;19.377;18.066;17.17535719;88.64;2.201;13.7575668;12.82821506;14.4722418;0.0116;0.0115
28/07/2020;12;5.6;939.4;11.8;11.6;13.841;13.66;13.49756897;97.516;0.344;10.55108399;10.26535618;10.52680311;0.0091;0.009
28/07/2020;18;14.5;938.4;9.2;9;11.636;11.48;11.31834813;97.267;0.318;8.20796635;8.687293423;8.931395791;0.0076;0.0075
29/07/2020;0;0.8;943.1;7.4;7.1;10.297;10.087;9.844407193;95.605;0.453;6.351382167;7.604488581;7.954040686;0.0066;0.0065
29/07/2020;12;0;946.2;4;2.6;8.133;7.365;6.231172055;76.62;1.901;0.2656707;4.872461614;6.359226241;0.0041;0.0041
29/07/2020;18;0;945.1;10;6;12.279;9.351;6.110952949;49.766;6.168;0.00643169;4.677146321;9.398237574;0.004;0.004
30/07/2020;0;0;947;4.7;3.5;8.542;7.851;6.878741114;80.528;1.663;1.581328451;5.365269446;6.662584927;0.0046;0.0045
30/07/2020;12;0;946.4;6.4;5.6;9.613;9.095;8.44714634;87.871;1.166;4.314448723;6.548503569;7.452372569;0.0056;0.0056
30/07/2020;18;0;945.1;15.4;11;17.497;13.127;9.562785603;54.654;7.934;5.965160369;7.182036621;13.140925;0.0064;0.0063
31/07/2020;0;0;945.8;9.9;8.2;12.197;10.874;9.49747235;77.865;2.7;5.873964051;7.271659636;9.338747021;0.0063;0.0063
31/07/2020;12;0;945.9;10.4;8.6;12.612;11.174;9.715797;77.034;2.897;6.176392932;7.425693826;9.639503995;0.0065;0.0064
31/07/2020;18;0;944.7;18.8;14.2;21.7;16.194;12.4681543;57.456;9.232;9.495432204;9.254976768;16.10787973;0.0083;0.0083
01/08/2020;0;0;946.2;13.6;11.3;15.575;13.391;11.5278492;74.014;4.047;8.452021274;8.71225449;11.77111936;0.0077;0.0076
01/08/2020;12;0;947;12.6;11.1;14.59;13.214;11.99929372;82.244;2.591;8.985383936;9.100304693;11.06497757;0.008;0.0079
01/08/2020;18;0;943.9;22.1;16.3;26.6;18.533;13.83549768;52.014;12.764;10.88013401;10.15509589;19.52373157;0.0093;0.0092
02/08/2020;0;0;943.2;16.5;13.5;18.771;15.474;13.04416282;69.491;5.727;10.09640648;9.759466901;14.0442181;0.0087;0.0086
02/08/2020;12;0;947;14.5;12.2;16.512;14.211;12.34825706;74.785;4.163;9.366851252;9.303069495;12.43970326;0.0082;0.0082
02/08/2020;18;0;946.8;24.2;16.7;30.198;19.011;12.93618835;42.839;17.261;9.985799731;9.427921928;22.00803831;0.0086;0.0085
03/08/2020;0;0;947.1;16.2;13.7;18.416;15.677;13.65195018;74.132;4.764;10.70241922;10.22480086;13.79269501;0.0091;0.009
03/08/2020;12;0;948.3;14.4;12;16.405;14.025;12.0812257;73.643;4.324;9.07593474;9.105057362;12.36382808;0.008;0.008
03/08/2020;18;0;946.4;22.4;15.6;27.089;17.723;12.21480587;45.091;14.875;9.222258246;8.956421635;19.86311053;0.0081;0.0081
04/08/2020;0;0;946.8;16.3;12.4;18.533;14.399;11.24045201;60.649;7.293;8.116068658;8.415768769;13.87609954;0.0075;0.0074
04/08/2020;12;0;948.3;12.6;10.2;14.59;12.445;10.50085777;71.974;4.089;7.210380911;7.963885829;11.06497757;0.007;0.0069
04/08/2020;18;0;945.8;22.4;16;27.089;18.182;12.99816414;47.982;14.091;10.04939877;9.53081365;19.86311053;0.0087;0.0086
05/08/2020;0;0;946;15.9;12.1;18.066;14.118;11.03997226;61.108;7.026;7.876592746;8.27711316;13.54507777;0.0073;0.0073
05/08/2020;12;0;948;11.2;9.8;13.302;12.116;10.98172628;82.555;2.321;7.806201411;8.369605606;10.13821685;0.0073;0.0072
05/08/2020;18;0;945.1;22.2;15.2;26.762;17.274;11.60365244;43.359;15.158;8.539235744;8.514062052;19.63629847;0.0077;0.0077
06/08/2020;0;0;944.8;14;12.1;15.986;14.118;12.57897226;78.69;3.407;9.613181456;9.493398578;12.06432094;0.0084;0.0083
06/08/2020;12;0;946.4;13;11.2;14.977;13.302;11.84431407;79.082;3.133;8.812397562;8.970204292;11.34289752;0.0079;0.0078
06/08/2020;18;0;944.6;24.2;15.6;30.198;17.723;10.75680587;35.621;19.441;7.530831027;7.839583281;22.00803831;0.0072;0.0071
07/08/2020;0;0;946.3;16.9;14.1;19.254;16.09;13.82153229;71.785;5.433;10.86669552;10.32681578;14.38574629;0.0092;0.0091
07/08/2020;12;0;946.2;13.2;11.6;15.174;13.66;12.36356897;81.477;2.811;9.383341518;9.356914884;11.48411234;0.0082;0.0082
07/08/2020;18;0;943.5;23.4;16.6;28.78;18.891;13.38276564;46.501;15.397;10.4374193;9.77971335;21.03133559;0.0089;0.0089
08/08/2020;0;0;945.5;17;12.5;19.377;14.494;10.8493675;55.992;8.527;7.64484521;8.103355176;14.4722418;0.0072;0.0072
08/08/2020;12;0;946;13.3;11.4;15.274;13.48;11.94090168;78.18;3.333;8.920471197;9.03387811;11.55528936;0.008;0.0079
08/08/2020;18;0;944.4;23.9;15.9;29.659;18.066;11.58635719;39.065;18.073;8.519387183;8.452694398;21.63729797;0.0077;0.0077
09/08/2020;0;0;945;16.5;11.6;18.771;13.66;9.690568974;51.625;9.08;6.141795619;7.250353159;14.0442181;0.0064;0.0064
09/08/2020;12;0;944.6;12.5;10.2;14.494;12.445;10.58185777;73.007;3.913;7.312630996;8.02812747;10.99642732;0.007;0.007
09/08/2020;18;0;940.2;24.6;15.7;30.929;17.837;10.62768112;34.362;20.301;7.370129871;7.735066298;22.51085071;0.0071;0.0071
10/08/2020;0;0;939.6;17.1;13;19.5;14.977;11.65623311;59.777;7.843;8.599397759;8.702999281;14.55918654;0.0078;0.0078
10/08/2020;12;0;937.9;14.4;12;16.405;14.025;12.0812257;73.643;4.324;9.07593474;9.105057362;12.36382808;0.0081;0.0081
10/08/2020;18;0;934.3;26;16.4;33.612;18.652;10.87592345;32.357;22.736;7.677376365;7.878678994;24.34929371;0.0073;0.0073
11/08/2020;0;0;935.1;17.3;13.8;19.748;15.779;12.94421553;65.547;6.804;9.994054311;9.657998911;14.73443146;0.0087;0.0087
11/08/2020;12;0;937;15.8;13.2;17.951;15.174;13.06829802;72.799;4.883;10.12100485;9.801223514;13.4633979;0.0088;0.0087
11/08/2020;18;0;936.3;13.6;11.8;15.575;13.841;12.38333668;79.506;3.192;9.404600313;9.358795275;11.77111936;0.0083;0.0083
12/08/2020;0;0;937.8;10;8.2;12.279;10.874;9.41647235;76.686;2.863;5.759989306;7.207095092;9.398237574;0.0063;0.0063
12/08/2020;12;34.2;937.4;11.4;11;13.48;13.127;12.8027856;94.977;0.677;9.847862817;9.750644731;10.26633862;0.0086;0.0085
12/08/2020;18;7;933.6;12.8;12.2;14.782;14.211;13.72525706;92.849;1.057;10.7736815;10.40199678;11.20319042;0.0093;0.0092
13/08/2020;0;7.8;933.5;11.8;11.5;13.841;13.569;13.32647407;96.28;0.515;10.3813293;10.13523274;10.52680311;0.009;0.0089
13/08/2020;12;3.2;934.8;13.6;13.4;15.575;15.374;15.21163519;97.665;0.364;12.14192339;11.4963021;11.77111936;0.0103;0.0102
13/08/2020;18;0;932.7;18.4;16;21.164;18.182;16.23816414;76.726;4.926;13.01090521;12.06996003;15.73123752;0.011;0.0109
14/08/2020;0;0;935.9;13.8;13.2;15.779;15.174;14.68829802;93.086;1.091;11.67605978;11.09304516;11.91693893;0.0099;0.0098
14/08/2020;12;0;934.7;13.8;13.2;15.779;15.174;14.68829802;93.086;1.091;11.67605978;11.09304516;11.91693893;0.0099;0.0098
14/08/2020;18;2.4;930.3;16.2;14.6;18.416;16.619;15.3226345;83.204;3.093;12.23867044;11.47608103;13.79269501;0.0104;0.0103
15/08/2020;0;19;933.5;12.9;12.3;14.88;14.305;13.81908275;92.873;1.06;10.864337;10.4694415;11.27285635;0.0093;0.0093
15/08/2020;12;23;932.7;13;12.5;14.977;14.494;14.0893675;94.072;0.888;11.12208925;10.67047902;11.34289752;0.0095;0.0094
15/08/2020;18;0;931.5;17.1;14.5;19.5;16.512;14.40560983;73.876;5.094;11.41746346;10.75579141;14.55918654;0.0098;0.0097
16/08/2020;0;0;934.7;12.9;12.5;14.88;14.494;14.1703675;95.234;0.709;11.19837109;10.73557748;11.27285635;0.0096;0.0095
16/08/2020;12;0;937.9;9.5;9.3;11.874;11.715;11.55309308;97.298;0.321;8.48112884;8.858052963;9.104043588;0.0078;0.0077
16/08/2020;18;0;935.4;18.8;13.3;21.7;15.274;10.81868119;49.855;10.882;7.607155021;8.030590626;16.10787973;0.0073;0.0072
17/08/2020;0;0;936;13.6;11.3;15.575;13.391;11.5278492;74.014;4.047;8.452021274;8.71225449;11.77111936;0.0078;0.0077
17/08/2020;12;0;937.1;12.4;12.2;14.399;14.211;14.04925706;97.568;0.35;11.08415269;10.6624705;10.92824564;0.0095;0.0094
17/08/2020;18;0;934.7;20.6;14.3;24.264;16.299;11.19637263;46.143;13.068;8.063783585;8.259994248;17.90073388;0.0075;0.0075
18/08/2020;0;0;934.6;14.6;12.2;16.619;14.211;12.26725706;73.816;4.351;9.279276131;9.238831292;12.51598134;0.0083;0.0082
18/08/2020;12;0;933.4;15;13.8;17.053;15.779;14.80721553;86.831;2.246;11.78335868;11.13626001;12.82515828;0.01;0.0099
18/08/2020;18;0;930.2;18.6;16.8;21.431;19.132;17.67428303;82.472;3.756;14.13860669;13.12842834;15.91859668;0.012;0.0119
19/08/2020;0;0;931.8;16;15.3;18.182;17.385;16.81799471;92.497;1.364;13.47777561;12.60476697;13.62718599;0.0114;0.0113
19/08/2020;12;0;934;15.6;15;17.723;17.053;16.56684204;93.478;1.156;13.27755914;12.43374215;13.30131584;0.0112;0.0111
19/08/2020;18;0;935.1;15.4;13.6;17.497;15.575;14.11726688;80.684;3.38;11.14841292;10.60263525;13.140925;0.0095;0.0094
20/08/2020;0;0;941.4;11;9.6;13.127;11.954;10.82004998;82.427;2.307;7.608838506;8.252193048;10.01148508;0.0072;0.0072
20/08/2020;12;0;946.3;6.4;4.2;9.613;8.248;6.465718143;67.26;3.147;0.757351564;5.012435755;7.452372569;0.0043;0.0043
20/08/2020;18;0;945.8;8.6;5.4;11.174;8.97;6.377571801;57.076;4.796;0.5746939;4.905476037;8.594618005;0.0042;0.0042
21/08/2020;0;0;948.8;4.5;2.2;8.423;7.158;5.295014216;62.862;3.128;-1.900657353;4.132973258;6.574650284;0.0035;0.0035
21/08/2020;12;0;949.8;3.2;1;7.686;6.567;4.78507478;62.258;2.901;-3.248155567;3.752524248;6.027342993;0.0031;0.0031
21/08/2020;18;0;947;10.4;5.3;12.612;8.907;4.776359632;37.87;7.836;-3.272413563;3.65052751;9.639503995;0.0032;0.0031
22/08/2020;0;0;947.8;5.3;2.4;8.907;7.261;4.911940797;55.145;3.995;-2.89995052;3.822947814;6.932569516;0.0032;0.0032
22/08/2020;12;0;947.9;5.9;2.4;9.286;7.261;4.425940797;47.66;4.86;-4.286334634;3.437284965;7.212037555;0.0029;0.0029
22/08/2020;18;0;945.2;17.2;9;19.623;11.48;4.838348125;24.656;14.785;-3.100826682;3.61125501;14.64658244;0.0032;0.0032
23/08/2020;0;0;945;9.6;6.7;11.954;9.814;7.464900519;62.447;4.489;2.66950988;5.721505493;9.162233636;0.005;0.0049
23/08/2020;12;0;945.4;9.2;6;11.636;9.351;6.758952949;58.085;4.877;1.347559298;5.187771824;8.931395791;0.0045;0.0045
23/08/2020;18;0;942.8;18.7;12;21.565;14.025;8.598225696;39.871;12.967;4.550340652;6.384558401;16.0129967;0.0057;0.0057
24/08/2020;0;0;941.9;12.7;9.6;14.686;11.954;9.443049979;64.3;5.243;5.797494283;7.159134146;11.13389805;0.0063;0.0063
24/08/2020;12;0;942;12.4;9;14.399;11.48;8.726348125;60.602;5.673;4.747162629;6.622729516;10.92824564;0.0058;0.0058
24/08/2020;18;0;939;21.2;14;25.176;15.986;10.15350374;40.33;15.022;6.762765961;7.475353195;18.53539531;0.0068;0.0068
25/08/2020;0;0;939.2;15.7;12;17.837;14.025;11.0282257;61.829;6.808;7.862426748;8.274034242;13.38214455;0.0074;0.0073
25/08/2020;12;0;939.9;13.6;10.3;15.575;12.528;9.855358777;63.276;5.72;6.366177303;7.448257889;11.77111936;0.0066;0.0065
25/08/2020;18;0;937.2;24;16.2;29.837;18.416;12.09773128;40.545;17.74;9.094102296;8.822789885;21.76027636;0.0081;0.0081
26/08/2020;0;0;937.5;18.6;14.2;21.431;16.194;12.6301543;58.935;8.8;9.667214996;9.381657822;15.91859668;0.0085;0.0084
26/08/2020;12;0;938.8;15.5;12.4;17.61;14.399;11.88845201;67.511;5.721;8.861893236;8.925610762;13.22090994;0.008;0.0079
26/08/2020;18;0;935.4;27.6;17.4;36.925;19.873;11.61114126;31.445;25.314;8.547820972;8.366510968;26.60697233;0.0078;0.0078
27/08/2020;0;0;936.7;19.9;14.1;23.237;16.09;11.39153229;49.022;11.846;8.293730714;8.424055633;17.18406168;0.0077;0.0076
27/08/2020;12;0;939.2;17;12.6;19.377;14.59;11.02583193;56.903;8.351;7.859538085;8.235155846;14.4722418;0.0074;0.0073
27/08/2020;18;0;936.2;29.8;19.8;41.943;23.094;14.99379437;35.748;26.95;11.94998367;10.72541565;30.0031509;0.0101;0.01
28/08/2020;0;0;937.6;20.8;16.7;24.565;19.011;15.69018835;63.872;8.875;12.5541005;11.56737507;18.11017229;0.0106;0.0105
28/08/2020;12;0;938.3;19.2;15.4;22.249;17.497;14.41896569;64.808;7.83;11.42979486;10.68839141;16.49228298;0.0097;0.0096
28/08/2020;18;0;935;28;19.4;37.797;22.527;15.56126841;41.171;22.236;12.44431238;11.19790943;27.19867285;0.0105;0.0104
29/08/2020;0;0;935.8;22;17.6;26.438;20.126;16.56161524;62.643;9.876;13.27336022;12.16015546;19.41172104;0.0112;0.0111
29/08/2020;12;0;936.4;20;17;23.382;19.377;16.94650102;72.478;6.435;13.57906626;12.52768642;17.28490233;0.0115;0.0113
29/08/2020;18;0;932.8;30.1;19.1;42.672;22.11;13.20038864;30.935;29.471;10.2548308;9.433204152;30.49385859;0.0089;0.0088
30/08/2020;0;0;934.6;23.8;18;29.481;20.639;15.94100174;54.072;13.54;12.76513203;11.63349386;21.51491807;0.0108;0.0107
30/08/2020;12;0;938;15.5;15.1;17.61;17.163;16.83893588;95.624;0.771;13.49433444;12.64233453;13.22090994;0.0114;0.0112
30/08/2020;18;0;938.4;13;12;14.977;14.025;13.2152257;88.235;1.762;10.26977904;10.00845415;11.34289752;0.0089;0.0088
31/08/2020;0;0;941;11.1;10.6;13.214;12.782;12.37682469;93.662;0.837;9.397600864;9.436185242;10.074678;0.0083;0.0082
31/08/2020;12;0.2;943.2;10.2;9.6;12.445;11.954;11.46804998;92.151;0.977;8.382814409;8.771114497;9.518206896;0.0077;0.0076
31/08/2020;18;0;941.4;16.7;13.8;19.011;15.779;13.43021553;70.644;5.581;10.48451635;10.04136929;14.21409526;0.009;0.0089
01/09/2020;0;0;944.6;8.9;8.5;11.403;11.098;10.7742941;94.486;0.629;7.552447405;8.278510474;8.761600454;0.0072;0.0071
01/09/2020;12;0;944.7;12.8;11.6;14.782;13.66;12.68756897;85.829;2.095;9.727568443;9.61556137;11.20319042;0.0085;0.0084
01/09/2020;18;0;941.4;24;18.2;29.837;20.9;16.20196716;54.301;13.636;12.98120956;11.81598009;21.76027636;0.0109;0.0108
02/09/2020;0;0;942.2;16.5;14.3;18.771;16.299;14.51737263;77.339;4.254;11.52030284;10.86170263;14.0442181;0.0097;0.0096
02/09/2020;12;0;940.3;17.2;14.4;19.623;16.405;14.13719017;72.042;5.486;11.16717916;10.55174153;14.64658244;0.0095;0.0094
02/09/2020;18;0;936.6;26.2;19;34.012;21.973;16.14093665;47.457;17.871;12.93099015;11.68491604;24.62217659;0.0109;0.0108
03/09/2020;0;0;936;19.6;16.6;22.809;18.891;16.46076564;72.168;6.348;13.19208274;12.18524209;16.88457927;0.0111;0.011
03/09/2020;12;0.2;937.8;13.2;12;15.174;14.025;13.0532257;86.022;2.121;10.10564861;9.878856344;11.48411234;0.0088;0.0087
03/09/2020;18;1.5;934.7;18.3;15;21.032;17.053;14.37984204;68.373;6.652;11.39363987;10.69232333;15.63827432;0.0097;0.0096
04/09/2020;0;0;936.7;12.9;11.9;14.88;13.933;13.12301472;88.195;1.757;10.17660376;9.942095094;11.27285635;0.0088;0.0088
04/09/2020;12;0;940.8;12.2;11;14.211;13.127;12.1547856;85.529;2.056;9.156711127;9.231159052;10.79298135;0.0081;0.0081
04/09/2020;18;0;937.8;24;14.3;29.837;16.299;8.442372628;28.295;21.395;4.306926572;6.156962664;21.76027636;0.0057;0.0056
05/09/2020;0;0;939.5;14.2;11.4;16.194;13.48;11.21190168;69.234;4.982;8.082226925;8.455772643;12.21327932;0.0075;0.0075
05/09/2020;12;0;939.5;18.4;16;21.164;18.182;16.23816414;76.726;4.926;13.01090521;12.06996003;15.73123752;0.0109;0.0108
05/09/2020;18;0;936.4;27.3;20.8;36.283;24.565;19.29995207;53.192;16.983;15.30949667;13.92064475;26.17047904;0.0131;0.0129
06/09/2020;0;0;937.6;17.3;15.6;19.748;17.723;16.34580587;82.772;3.402;13.09882393;12.19600948;14.73443146;0.011;0.0109
06/09/2020;12;0;938.7;14.9;13.2;16.943;15.174;13.79729802;81.432;3.146;10.84334331;10.38032216;12.74725077;0.0093;0.0092
06/09/2020;18;4.4;939;15;14.3;17.053;16.299;15.73237263;92.257;1.32;12.5898288;11.83205525;12.82515828;0.0106;0.0105
07/09/2020;0;7.1;939;14.3;13.8;16.299;15.779;15.37421553;94.324;0.925;12.28339022;11.5908635;12.28835402;0.0104;0.0102
07/09/2020;12;6;938.2;12.6;12.4;14.59;14.399;14.23745201;97.585;0.352;11.26121862;10.79773146;11.06497757;0.0096;0.0095
07/09/2020;18;9.4;936.6;13.7;13.3;15.677;15.274;14.94968119;95.361;0.727;11.91077614;11.29438767;11.8438347;0.0101;0.01
08/09/2020;0;19.6;937.6;12.6;12.2;14.59;14.211;13.88725706;95.184;0.703;10.92982255;10.53214244;11.06497757;0.0094;0.0093
08/09/2020;12;29.8;938.2;15.8;14.7;17.951;16.726;15.83526713;88.213;2.116;12.67657584;11.87645034;13.4633979;0.0107;0.0106
08/09/2020;18;0;936.4;21.4;18.1;25.486;20.769;18.09612566;71.003;7.39;14.45247666;13.31392941;18.75121511;0.0123;0.0121
09/09/2020;0;0;937.8;17.5;16.2;19.999;18.416;17.36273128;86.818;2.636;13.90195063;12.9458437;14.91149661;0.0117;0.0116
09/09/2020;12;0;937.8;18.8;16.8;21.7;19.132;17.51228303;80.701;4.188;14.01607617;12.99917925;16.10787973;0.0118;0.0117
09/09/2020;18;0;937.2;24.2;20.2;30.198;23.673;20.4327408;67.664;9.765;16.06846159;14.8914255;22.00803831;0.0139;0.0137
10/09/2020;0;0;939.3;20.7;18.5;24.414;21.297;19.51483069;79.932;4.899;15.45683087;14.39193847;18.00519048;0.0132;0.013
10/09/2020;12;0;940.2;19.2;18.2;22.249;20.9;20.08996716;90.298;2.159;15.84333728;14.89215225;16.49228298;0.0136;0.0134
10/09/2020;18;0;937;25.4;19.8;32.439;23.094;18.55779437;57.209;13.881;14.78770138;13.47057058;23.54617912;0.0126;0.0124
11/09/2020;0;0;937;19.2;16.4;22.249;18.652;16.38392345;73.64;5.865;13.12981854;12.14496174;16.49228298;0.0111;0.0109
11/09/2020;12;0;936;20.4;18.8;23.967;21.7;20.4042738;85.135;3.563;16.04990958;15.06327779;17.69338761;0.0139;0.0137
11/09/2020;18;0;932.8;30.8;20.8;44.414;24.565;16.46495207;37.072;27.949;13.19546659;11.73900138;31.6656575;0.0112;0.0111
12/09/2020;0;0;934.7;23.9;19.5;29.659;22.668;19.10374791;64.412;10.555;15.17352702;13.93692084;21.63729797;0.013;0.0128
12/09/2020;12;0;937;19.4;17.9;22.527;20.51;19.29459205;85.65;3.233;15.30580058;14.2927792;16.68743617;0.0131;0.0129
12/09/2020;18;0;936.6;20.7;17;24.414;19.377;16.37950102;67.09;8.035;13.12622622;12.07967287;18.00519048;0.0111;0.011
13/09/2020;0;0;938.6;16.9;15.3;19.254;17.385;16.08899471;83.562;3.165;12.88809954;12.02095983;14.38574629;0.0108;0.0107
13/09/2020;12;0;939.2;19.4;16.4;22.527;18.652;16.22192345;72.01;6.305;12.9975897;12.01665054;16.68743617;0.0109;0.0108
13/09/2020;18;0;935;27.9;19;37.577;21.973;14.76393665;39.289;22.813;11.74440836;10.62767923;27.04969934;0.01;0.0099
14/09/2020;0;0;936.4;23.8;17.8;29.481;20.381;15.52089328;52.647;13.96;12.40974185;11.32690527;21.51491807;0.0105;0.0104
14/09/2020;12;14.4;943.6;16.8;16.4;19.132;18.652;18.32792345;95.796;0.804;14.62184413;13.69851007;14.29969808;0.0123;0.0122
14/09/2020;18;0.2;943.4;14;13.6;15.986;15.575;15.25126688;95.407;0.734;12.17654719;11.51018957;12.06432094;0.0102;0.0101
15/09/2020;0;0.2;944.3;10;9.4;12.279;11.794;11.30827423;92.092;0.971;8.196117373;8.655025434;9.398237574;0.0075;0.0075
15/09/2020;12;0;941.1;13.6;12;15.575;14.025;12.7292257;81.727;2.846;9.771186647;9.62020337;11.77111936;0.0085;0.0085
15/09/2020;18;2.8;939.8;16;15;18.182;17.053;16.24284204;89.334;1.939;13.01473809;12.17370099;13.62718599;0.0109;0.0108
16/09/2020;0;0;939;13.4;11.8;15.374;13.841;12.54533668;81.603;2.828;9.57755209;9.487848903;11.6268484;0.0084;0.0084
16/09/2020;12;1.2;938.7;14.4;13.6;16.405;15.575;14.92726688;90.991;1.478;11.89081009;11.24998611;12.36382808;0.0101;0.01
16/09/2020;18;6.4;940.2;15.3;14.8;17.385;16.835;16.42951062;94.504;0.955;13.16679236;12.3435033;13.06135919;0.0111;0.0109
17/09/2020;0;6.1;938.7;14.5;14;16.512;15.986;15.58050374;94.361;0.931;12.46075077;11.73821603;12.43970326;0.0105;0.0104
17/09/2020;12;6.5;936.6;15.8;15.2;17.951;17.274;16.78765244;93.518;1.164;13.45374643;12.59073933;13.4633979;0.0114;0.0112
17/09/2020;18;0;933.8;23;19.6;28.093;22.809;20.05499305;71.388;8.038;15.82015165;14.67537667;20.55713831;0.0137;0.0135
18/09/2020;0;0;935.5;17.6;16.4;20.126;18.652;17.67992345;87.848;2.446;14.14285262;13.17780943;15.00071666;0.012;0.0118
18/09/2020;12;0;936.3;15.6;15.2;17.723;17.274;16.94965244;95.638;0.773;13.58154059;12.72104892;13.30131584;0.0115;0.0113
18/09/2020;18;0;933.6;23.4;17;28.78;19.377;14.19250102;49.314;14.587;11.21913951;10.37144305;21.03133559;0.0096;0.0095
19/09/2020;0;0;935.4;17.9;14.8;20.51;16.835;14.32351062;69.838;6.186;11.34140967;10.66508216;15.27115036;0.0097;0.0096
19/09/2020;12;0;937.6;17.6;16.1;20.126;18.299;17.08362114;84.885;3.042;13.68630287;12.73335285;15.00071666;0.0115;0.0114
19/09/2020;18;0;937.1;22.8;17.1;27.755;19.5;14.88263072;53.622;12.872;11.85095996;10.89782899;20.32351196;0.01;0.0099
